Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date
CUST0919,Female,East,52,Smartwatch,Wearables,200,3,600,10.21,In Transit,29-01-2023
CUST0920,Female,North,59,Mouse,Accessories,30,1,30,6.08,Returned,15-02-2023
CUST0921,Female,West,59,Mouse,Accessories,30,3,90,7.34,Returned,26-04-2023
CUST0922,Female,,,Mouse,Accessories,30,2,60,11.28,Returned,19-09-2023
CUST0923,Female,West,59,Smartphone,Electronics,800,5,4000,15.22,Delivered,24-11-2023
CUST0924,Female,East,44,Keyboard,Accessories,50,4,200,12.3,In Transit,22-03-2023
CUST0925,Male,South,44,Smartwatch,Wearables,200,4,800,6.43,,03-03-2023
CUST0926,Male,,44,Keyboard,Accessories,50,1,50,12.3,Delivered,12-06-2023
CUST0927,Male,West,44,Keyboard,Accessories,50,4,200,19.81,In Transit,27-08-2023
CUST0928,Female,West,44,Keyboard,Accessories,50,2,100,6.45,Returned,28-08-2023
CUST0929,Male,West,44,Laptop,Electronics,1500,5,7500,7.21,Delivered,21-11-2023
CUST0930,Female,North,44,Laptop,Electronics,1500,2,3000,9.87,Delivered,27-11-2023
CUST0931,Male,West,,Laptop,Electronics,1500,4,6000,7.66,Returned,01-01-2023
CUST0932,Female,South,,Keyboard,Accessories,50,3,150,5.62,In Transit,05-03-2023
CUST0933,Female,North,44,Monitor,Electronics,300,2,600,19.97,In Transit,30-09-2023
CUST0934,Female,East,44,Headphones,Accessories,100,3,300,13.94,In Transit,28-09-2023
CUST0935,Male,North,,Smartphone,Electronics,800,2,1600,9.72,Delivered,12-02-2023
CUST0936,Male,North,68,Smartwatch,Wearables,200,3,600,7.93,In Transit,22-06-2023
CUST0937,Male,East,68,Smartphone,Electronics,800,3,2400,8.23,Returned,29-11-2023
CUST0938,Male,North,68,Laptop,Electronics,1500,4,6000,5.24,Delivered,07-11-2023
CUST0939,Female,West,67,Mouse,Accessories,30,3,90,5.65,In Transit,13-09-2023
CUST0940,Female,East,67,Smartphone,Electronics,800,5,4000,12.17,Delivered,08-11-2023
CUST0941,Female,South,67,Keyboard,Accessories,50,5,250,10.04,In Transit,03-05-2023
CUST0942,Female,East,67,Laptop,Electronics,1500,1,1500,11.14,In Transit,25-06-2023
CUST0943,Female,West,64,Monitor,Electronics,300,1,300,6.55,Returned,01-08-2023
CUST0944,Female,North,64,Keyboard,Accessories,50,3,150,17.76,In Transit,11-04-2023
CUST0945,Female,South,64,Monitor,Electronics,300,3,900,19.12,In Transit,17-06-2023
CUST0946,Female,South,64,Smartwatch,Wearables,200,5,1000,13.46,In Transit,09-05-2023
CUST0947,Male,South,64,Headphones,Accessories,100,2,200,10.57,In Transit,03-06-2023
CUST0948,Female,North,58,Headphones,Accessories,100,1,100,5.25,Delivered,14-01-2023
CUST0949,Male,South,,Smartphone,Electronics,800,3,2400,19.44,In Transit,03-06-2023
CUST0950,Female,South,58,Monitor,Electronics,300,4,1200,13.4,Delivered,31-03-2023
CUST0951,Female,North,63,Laptop,Electronics,1500,1,1500,13.15,Delivered,08-03-2023
CUST0952,Male,West,63,Keyboard,Accessories,50,2,100,6.28,Returned,21-03-2023
CUST0953,Female,South,60,Smartphone,Electronics,800,4,3200,9.99,Returned,29-06-2023
CUST0954,Female,South,,Laptop,Electronics,1500,4,6000,12.91,Delivered,25-01-2023
CUST0955,Male,West,55,Headphones,Accessories,100,2,200,16.23,Returned,04-07-2023
CUST0956,Male,North,,Keyboard,Accessories,50,3,150,6.88,Returned,28-05-2023
CUST0957,Male,West,55,Laptop,Electronics,1500,2,3000,9.06,Delivered,08-06-2023
CUST0958,Male,North,,Smartwatch,Wearables,200,2,400,19.66,Returned,31-01-2023
CUST0959,Male,West,37,Laptop,Electronics,1500,5,7500,6.68,Delivered,06-07-2023
CUST0960,Female,North,37,Mouse,Accessories,30,4,120,9,Returned,03-01-2024
CUST0961,Female,East,37,Smartwatch,Wearables,200,5,1000,5.6,Returned,18-11-2023
CUST0962,Female,,37,Headphones,Accessories,100,3,300,5.29,Returned,30-09-2023
CUST0963,Female,East,37,Smartwatch,Wearables,200,4,800,5.98,In Transit,27-04-2023
CUST0964,Male,,37,Headphones,Accessories,100,5,500,6.55,Returned,20-04-2023
CUST0965,Male,West,49,Smartwatch,Wearables,200,4,800,18.56,Delivered,18-03-2023
CUST0966,Female,North,49,Mouse,Accessories,30,1,30,5.6,Delivered,19-04-2023
CUST0967,Female,South,49,Monitor,Electronics,300,3,900,17.93,Delivered,29-05-2023
CUST0968,Female,South,49,Monitor,Electronics,300,3,900,15.81,In Transit,21-05-2023
CUST0969,Male,South,21,Mouse,Accessories,30,4,120,13.68,Delivered,24-05-2023
CUST0970,Female,East,32,Smartwatch,Wearables,200,5,1000,7.16,In Transit,21-06-2023
CUST0971,Male,South,32,Laptop,Electronics,1500,3,4500,8.53,Returned,17-11-2023
CUST0972,Female,East,32,Laptop,Electronics,1500,5,7500,7.52,Returned,28-10-2023
CUST0973,Male,West,32,Monitor,Electronics,300,2,600,9.52,In Transit,17-10-2023
CUST0974,Male,South,32,Monitor,Electronics,300,2,600,14.24,Delivered,27-03-2023
CUST0975,Female,East,49,Mouse,Accessories,30,5,150,19.83,In Transit,11-09-2023
CUST0976,Female,East,26,Smartphone,Electronics,800,5,4000,18.99,In Transit,31-12-2023
CUST0977,Male,West,26,Laptop,Electronics,1500,3,4500,12.84,,27-05-2023
CUST0978,Female,West,26,Mouse,Accessories,30,1,30,13.87,In Transit,10-06-2023
CUST0979,Male,North,,Monitor,Electronics,300,1,300,9.06,Returned,16-06-2023
CUST0980,Female,North,50,Keyboard,Accessories,50,2,100,13.82,In Transit,25-07-2023
CUST0981,Female,East,50,Smartphone,Electronics,800,5,4000,13.43,Returned,11-08-2023
CUST0982,Female,South,50,Monitor,Electronics,300,4,1200,7.42,Delivered,07-10-2023
CUST0983,Female,West,50,Mouse,Accessories,30,1,30,15.21,In Transit,15-11-2023
CUST0984,Male,South,50,Monitor,Electronics,300,5,1500,8.08,Returned,03-01-2024
CUST0985,Female,West,50,Monitor,Electronics,300,1,300,5.94,Returned,26-12-2023
CUST0986,Male,North,61,Monitor,Electronics,300,2,600,13.84,In Transit,10-10-2023
CUST0987,Male,East,61,Monitor,Electronics,300,2,600,12.26,Returned,25-04-2023
CUST0988,Female,South,58,Headphones,Accessories,100,5,500,7.41,Delivered,17-09-2023
CUST0989,Male,North,58,Smartphone,Electronics,800,4,3200,18.55,,04-04-2023
CUST0990,Male,South,58,Smartphone,Electronics,800,2,1600,12.94,Returned,11-11-2023
CUST0991,Female,East,58,Mouse,Accessories,30,4,120,8.85,Returned,21-06-2023
CUST0992,Male,East,58,Keyboard,Accessories,50,2,100,9.57,Returned,30-08-2023
CUST0993,Male,West,58,Headphones,Accessories,100,5,500,14.5,Returned,16-01-2023
CUST0994,Female,West,58,Smartwatch,Wearables,200,3,600,9.69,Returned,03-01-2024
CUST0995,Female,East,58,Smartphone,Electronics,800,5,4000,5.65,Delivered,16-12-2023
CUST0996,Male,West,58,Smartphone,Electronics,800,5,4000,19.93,In Transit,03-01-2023
CUST0997,Female,South,58,Mouse,Accessories,30,2,60,9.71,Returned,27-03-2023
CUST0998,Female,North,58,Smartwatch,Wearables,200,4,800,9.43,Returned,03-08-2023
CUST0999,Female,East,,Mouse,Accessories,30,3,90,11.56,In Transit,17-01-2023
CUST1000,Male,East,66,Smartwatch,Wearables,200,4,800,16.99,Returned,15-10-2023
,,,46.69555556,,,,,,,,
,,,,49,,,,,,,
,,,,,,,,,,,
Missing Values count of Region,,50,,,,,,,,,
Missing Count of Shipping status,,50,,,,,,,,,
Missing Count of Age,,100,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
